91,1991-04-29,114.86,116.29,114.75,114.75,8411,3610000
92,1991-04-30,113.89,114.87,113.89,113.94,4850,2734000
93,1991-05-02,113.04,113.2,113.03,113.16,1465,1124000
94,1991-05-03,112.46,113.17,112.3,112.41,4230,2386000
95,1991-05-06,111.65,112.41,111.57,111.61,2764,1423000
96,1991-05-07,110.8,110.9,110.8,110.82,1875,907000
97,1991-05-08,110.16,110.82,110.0,110.03,423,375000
98,1991-05-09,109.36,110.12,109.31,109.29,2255,1215000
99,1991-05-10,108.61,109.4,108.53,108.53,249,313000
100,1991-05-13,107.88,107.88,107.74,107.84,235,182000
101,1991-05-14,107.21,107.84,107.06,107.19,267,185000
102,1991-05-15,106.56,106.6,106.42,106.57,390,307000
103,1991-05-16,105.83,105.86,105.69,105.77,3108,1445000
104,1991-05-17,105.12,106.75,104.96,106.75,20192,7633000
105,1991-05-20,107.76,107.82,106.71,107.82,863,924000
106,1991-05-21,108.89,108.89,108.62,108.81,771,1309000
107,1991-05-22,109.71,109.82,108.11,108.25,18677,7967000
108,1991-05-23,107.52,109.16,107.35,109.08,5609,2770000
109,1991-05-24,110.07,110.08,109.82,110.08,1024,661000
110,1991-05-27,111.05,111.07,109.47,110.66,8619,3827000
111,1991-05-28,111.61,111.68,111.36,111.68,1630,970000
112,1991-05-29,112.75,112.75,111.67,112.75,530,1320000
113,1991-05-30,113.74,113.82,112.77,113.82,388,753000
114,1991-05-31,114.83,114.83,113.84,114.83,1211,1470000
115,1991-06-03,115.9,115.97,114.89,115.97,954,1643000
116,1991-06-04,117.12,117.12,116.83,117.12,3603,2018000
117,1991-06-05,118.17,118.17,117.14,118.17,308,279000
118,1991-06-06,119.26,119.33,118.17,119.35,266,160000
119,1991-06-07,120.46,120.47,119.35,120.47,100,83000
120,1991-06-10,121.65,121.67,120.47,121.67,400,458000
121,1991-06-11,122.89,122.89,121.67,122.89,543,375000
122,1991-06-12,123.9,124.11,122.89,124.11,1372,735000
123,1991-06-13,125.33,125.34,123.65,125.34,20868,11563000
124,1991-06-14,124.47,126.34,124.47,124.53,6633,3541000
125,1991-06-17,125.63,125.77,123.54,125.77,6933,4056000
126,1991-06-18,127.03,127.03,126.67,127.03,2030,1015000
127,1991-06-19,128.12,128.29,127.03,128.29,1481,744000
128,1991-06-20,129.55,129.57,129.21,129.57,2299,1321000
129,1991-06-21,130.72,130.86,128.81,130.86,13613,7746000
130,1991-06-24,132.1,132.17,131.8,132.17,1960,1657000
131,1991-06-25,133.48,133.49,132.17,133.49,1624,1296000
132,1991-06-26,134.83,134.83,133.49,134.83,3409,2149000
133,1991-06-27,136.04,136.19,134.83,136.19,4497,2521000
134,1991-06-28,137.41,137.56,136.19,137.56,4935,3032000
135,1991-07-01,136.64,138.62,136.56,136.85,22940,12469000
136,1991-07-02,135.91,135.96,135.69,135.96,2838,3794000
137,1991-07-03,135.28,135.96,134.98,135.27,2715,1818000
138,1991-07-04,136.63,136.63,134.19,136.63,13394,8095000
139,1991-07-05,136.01,137.68,135.9,135.96,14540,9394000
140,1991-07-08,135.26,135.28,134.93,135.28,5874,2925000
141,1991-07-09,136.56,136.57,134.31,134.64,8442,4174000
142,1991-07-10,134.4,135.6,133.72,133.99,6023,2894000
143,1991-07-11,133.22,133.99,133.13,133.38,5073,2417000
144,1991-07-12,132.8,133.38,132.42,132.8,3144,1484000
145,1991-07-15,133.9,134.1,131.87,133.14,11938,5534000
146,1991-07-16,134.39,134.47,133.14,134.47,2796,1328000
147,1991-07-17,135.81,135.81,135.39,135.81,660,397000
148,1991-07-18,137.17,137.17,135.81,137.17,847,464000
149,1991-07-19,137.66,138.54,136.66,136.7,10823,5242000
150,1991-07-22,138.07,138.07,136.7,138.07,2764,1423000
151,1991-07-23,139.35,139.39,138.07,139.39,7241,3548000
152,1991-07-24,140.66,140.74,138.69,140.68,5988,2901000
153,1991-07-25,140.2,141.01,139.99,140.19,8390,4080000
154,1991-07-26,140.11,141.46,139.27,140.66,9279,4520000
155,1991-07-29,141.22,141.72,140.81,141.52,4771,2350000
156,1991-07-30,142.39,142.45,141.39,142.39,5601,2718000
157,1991-07-31,143.72,143.8,142.39,143.8,4051,1993000
158,1991-08-01,145.12,145.24,143.8,145.24,4731,2310000
159,1991-08-02,146.49,146.68,145.44,146.68,11744,5825000
160,1991-08-05,148.06,148.15,146.68,148.15,5126,2593000
161,1991-08-06,149.62,149.62,148.15,149.62,2001,1065000
162,1991-08-07,150.93,151.12,149.62,151.12,1107,580000
163,1991-08-08,152.57,152.61,151.12,152.61,1951,1045000
164,1991-08-09,153.9,154.1,152.61,154.1,3715,1990000
165,1991-08-12,155.34,155.54,154.1,155.54,3919,2154000
166,1991-08-13,156.87,157.07,155.54,157.07,20039,10529000
