175,2006-03-24,5y,2.7
176,2006-03-24,7y,2.88
177,2006-03-24,10y,3.15
178,2006-03-24,15y,3.37
179,2006-03-24,20y,3.55
180,2006-03-24,30y,3.71
181,2006-03-27,0d,1.55
182,2006-03-27,6m,1.8063
183,2006-03-27,1y,2.0
184,2006-03-27,3y,2.51
185,2006-03-27,5y,2.8412
186,2006-03-27,7y,2.95
187,2006-03-27,10y,3.1394
188,2006-03-27,15y,3.37
189,2006-03-27,20y,3.5822
190,2006-03-27,30y,3.72
191,2006-03-28,0d,1.54
192,2006-03-28,6m,1.7943
193,2006-03-28,1y,2.0394
194,2006-03-28,3y,2.51
195,2006-03-28,5y,2.82
196,2006-03-28,7y,3.0183
197,2006-03-28,10y,3.1
198,2006-03-28,15y,3.37
199,2006-03-28,20y,3.56
200,2006-03-28,30y,3.72
201,2006-03-29,0d,1.542
202,2006-03-29,6m,1.9454
203,2006-03-29,1y,2.03
204,2006-03-29,3y,2.54
205,2006-03-29,5y,2.81
206,2006-03-29,7y,3.04
207,2006-03-29,10y,3.1
208,2006-03-29,15y,3.37
209,2006-03-29,20y,3.54
210,2006-03-29,30y,3.72
211,2006-03-30,0d,1.54
212,2006-03-30,6m,1.9291
213,2006-03-30,1y,1.98
214,2006-03-30,3y,2.54
215,2006-03-30,5y,2.8482
216,2006-03-30,7y,3.0181
217,2006-03-30,10y,3.12
218,2006-03-30,15y,3.3682
219,2006-03-30,20y,3.5642
220,2006-03-30,30y,3.72
221,2006-03-31,0d,1.53
222,2006-03-31,6m,2.0001
223,2006-03-31,1y,2.1286
224,2006-03-31,3y,2.54
225,2006-03-31,5y,2.8274
226,2006-03-31,7y,3.0194
227,2006-03-31,10y,3.15
228,2006-03-31,15y,3.38
229,2006-03-31,20y,3.5636
230,2006-03-31,30y,3.71
231,2006-04-03,0d,1.53
232,2006-04-03,6m,1.9889
233,2006-04-03,1y,2.1158
234,2006-04-03,3y,2.5279
235,2006-04-03,5y,2.82
236,2006-04-03,7y,3.0225
237,2006-04-03,10y,3.1932
238,2006-04-03,15y,3.38
239,2006-04-03,20y,3.5646
240,2006-04-03,30y,3.72
241,2006-04-04,0d,1.54
242,2006-04-04,6m,1.9719
243,2006-04-04,1y,2.1091
244,2006-04-04,3y,2.5153
245,2006-04-04,5y,2.805
246,2006-04-04,7y,3.0262
247,2006-04-04,10y,3.1894
248,2006-04-04,15y,3.37
249,2006-04-04,20y,3.58
250,2006-04-04,30y,3.71
251,2006-04-05,0d,1.545
252,2006-04-05,6m,1.9518
253,2006-04-05,1y,2.02
254,2006-04-05,3y,2.5224
255,2006-04-05,5y,2.795
256,2006-04-05,7y,3.05
257,2006-04-05,10y,3.18
