594,2008-07-31,4.8000,4.6910,5.4320,5.1600,,,,
595,2008-08-01,,4.6819,5.4656,5.1256,,,,
596,2008-08-04,,4.8602,5.3741,5.1174,,,,
597,2008-08-05,4.3800,4.7182,5.3362,4.9857,,,,
598,2008-08-06,,4.8425,5.2792,5.0534,,,,
599,2008-08-07,4.2000,4.8729,5.2415,5.0100,,,,
600,2008-08-08,4.5000,4.9422,5.2933,4.8689,,,,
601,2008-08-11,4.4400,4.5961,5.2707,5.0464,,,,
602,2008-08-12,4.1508,4.6640,5.2014,4.8000,,,,
603,2008-08-13,4.5125,4.6695,5.2198,4.9200,,,,
604,2008-08-14,,4.7346,5.2026,4.9230,,,,
605,2008-08-15,4.5000,4.6983,5.0710,,,,,
606,2008-08-18,4.3479,4.6603,5.1066,4.8556,,,,
607,2008-08-19,4.3392,4.6716,5.0793,4.8000,,,,
608,2008-08-20,3.9693,4.5795,5.0422,4.8608,,,,
609,2008-08-21,4.3135,4.7227,5.0314,4.7783,,,,
610,2008-08-22,4.2584,4.6049,4.9827,4.7927,,,,
611,2008-08-25,4.1634,4.6005,5.0728,4.8285,,,,
612,2008-08-26,4.3375,4.6370,5.0088,4.7076,,,,
613,2008-08-27,4.2903,4.5407,5.1456,4.6966,,,,
614,2008-08-28,4.0592,4.6733,5.0336,4.6246,,,,
615,2008-08-29,4.0118,4.6614,4.9226,4.6442,,,,
616,2008-09-01,3.8443,4.4398,4.9895,4.5713,,,,
617,2008-09-02,4.1124,4.4218,4.9764,4.5858,,,,
618,2008-09-03,4.3800,4.4827,4.8697,4.5146,,,,
619,2008-09-04,4.2800,4.6330,4.9345,4.5804,,,,
620,2008-09-05,4.0931,4.5072,4.8475,4.4553,,,,
621,2008-09-08,3.8971,4.3949,4.8373,4.6059,,,,
622,2008-09-09,3.7700,4.5036,4.8843,4.4898,,,,
623,2008-09-10,3.9647,4.4048,4.8439,4.5627,,,,
624,2008-09-11,3.6800,4.5432,4.8226,4.4924,,,,
625,2008-09-12,3.5400,4.4327,5.0198,4.4764,,,,
626,2008-09-16,3.6983,4.4524,4.7748,4.3689,,,,
627,2008-09-17,3.5665,4.4249,4.7191,4.4220,,,,
628,2008-09-18,3.5958,4.2349,4.8503,4.3988,,,,
629,2008-09-19,3.8483,4.4280,4.8049,4.4260,,,,
630,2008-09-22,3.9805,,4.7430,4.4825,,,,
631,2008-09-23,4.0183,4.7000,5.0071,4.4551,,,,
632,2008-09-24,3.8400,4.4800,4.8468,4.6544,,,,
633,2008-09-25,3.7200,4.4400,4.8182,4.6347,,,,
634,2008-09-26,3.7560,4.4972,5.1600,4.6226,,,,
635,2008-09-27,3.8700,4.2600,4.8407,5.2896,,,,
636,2008-10-06,3.7594,4.4609,4.6676,4.4498,,,,
637,2008-10-07,3.8728,4.3667,4.6572,4.4851,,,,
638,2008-10-08,3.8475,4.3309,4.6706,4.3941,,,,
639,2008-10-09,3.5866,4.2116,4.5571,4.2000,,,,
640,2008-10-10,3.6724,4.1100,4.4233,4.1538,,,,
641,2008-10-13,3.7650,4.0480,4.4476,4.1332,,,,
642,2008-10-14,3.6600,4.0749,4.4430,4.1071,,,,
643,2008-10-15,3.6505,4.0000,4.3608,3.9688,,,,
644,2008-10-16,3.6000,3.7783,4.4164,4.0271,,,,
645,2008-10-17,3.5660,3.8157,4.4385,4.1569,,,,
646,2008-10-20,3.5822,3.8872,4.3725,4.1080,,,,
647,2008-10-21,3.3700,3.8045,4.3234,4.1025,,,,
648,2008-10-22,3.4350,3.7704,4.3128,4.0235,,,,
649,2008-10-23,3.4800,3.6800,4.3356,4.1141,,,,
650,2008-10-24,,3.7377,4.2871,4.0000,,,,
651,2008-10-27,,3.8482,4.1315,3.8111,,,,
652,2008-10-28,3.3267,3.8929,4.1167,3.8435,,,,
653,2008-10-29,3.4714,3.8116,4.0430,3.8800,,,,
654,2008-10-30,3.1200,3.5659,3.9877,3.5437,,,,
655,2008-11-03,3.0819,3.6216,3.8921,3.8031,,,,
656,2008-11-04,3.0357,3.5639,3.8102,3.4524,,,,
657,2008-11-05,3.1200,3.4036,3.7477,4.2000,,,,
658,2008-11-06,3.0081,3.3636,3.4890,3.1743,,,,
659,2008-11-07,3.0140,3.3545,3.4951,3.3819,,,,
660,2008-11-10,3.0200,3.3064,3.4709,3.2109,,,,
661,2008-11-11,2.9946,3.1920,3.3845,3.3840,,,,
662,2008-11-12,2.9003,3.1762,3.3337,3.1107,,,,
663,2008-11-13,2.8577,3.1468,3.1603,3.0847,,,,
664,2008-11-14,2.8537,3.1200,3.1552,2.7600,,,,
665,2008-11-17,2.7164,3.2400,3.1700,2.8730,,,,
666,2008-11-19,2.7562,3.1200,3.2221,2.9321,,,,
667,2008-11-20,2.7600,3.0947,3.0921,2.6982,,,,
668,2008-11-21,2.6250,3.1200,3.0371,2.8137,,,,
669,2008-11-24,2.4550,2.9300,2.9358,2.5713,,,,
670,2008-11-25,2.5200,3.0600,2.9493,2.5999,,,,
671,2008-11-26,2.5052,,2.9292,2.6447,,,,
672,2008-11-27,2.0653,,2.6996,2.3361,,,,
673,2008-11-28,1.9517,2.4522,2.6251,1.9897,,,,
674,2008-12-01,2.0471,2.3400,2.4292,2.0615,,,,
675,2008-12-02,1.9286,2.2164,2.4036,1.9206,,,,
676,2008-12-03,1.9104,2.4880,2.3785,2.2008,,,,
677,2008-12-04,1.8914,2.3800,2.3074,1.9000,,,,
678,2008-12-05,1.8600,2.2414,2.3110,1.9062,,,,
679,2008-12-08,1.7762,2.2368,2.2465,1.8033,,,,
680,2008-12-09,1.8568,1.9909,2.3130,1.8081,,,,
681,2008-12-10,1.8338,2.0667,2.1367,1.8291,,,,
682,2008-12-11,1.7718,2.0209,2.0594,1.7850,,,,
683,2008-12-12,1.7550,1.9311,2.0115,1.7115,,,,
684,2008-12-16,1.5699,1.6800,1.8938,1.7693,,,,
685,2008-12-17,1.5815,2.0400,2.0169,1.8000,,,,
686,2008-12-18,1.5440,1.6800,2.1707,1.9250,,,,
687,2008-12-19,1.7333,1.9050,1.9591,1.8129,,,,
688,2008-12-22,1.6267,1.7822,2.2167,2.0285,,,,
689,2008-12-23,1.5600,1.7400,2.0586,1.8460,,,,
690,2008-12-24,1.4400,1.8780,2.0771,1.8087,,,,
691,2008-12-25,1.4308,1.8385,2.1748,1.8954,,,,
692,2008-12-26,1.4460,1.7087,2.0930,1.4812,,,,
693,2008-12-29,,2.0630,2.4887,2.2500,,,,
694,2008-12-30,,1.7817,2.2216,2.2143,,,,
695,2008-12-31,,1.7820,1.9518,,,,,
696,2009-01-04,1.4379,1.7884,1.8607,1.4800,,,,
697,2009-01-06,1.2969,1.4697,1.6464,1.4142,,,,
698,2009-01-07,,1.3891,1.5879,1.3427,,,,
699,2009-01-08,1.0702,1.4056,1.4974,1.2541,,,,
700,2009-01-09,1.0093,1.3665,1.4691,1.1669,,,,
701,2009-01-12,1.0170,1.3924,1.4354,1.1780,,,,
702,2009-01-13,1.2000,1.3740,1.3511,1.1668,,,,
703,2009-01-14,,1.3151,1.3505,1.1396,,,,
704,2009-01-15,1.0200,1.2900,1.3666,1.1330,,,,
705,2009-01-16,,1.3300,1.4063,1.2001,,,,
706,2009-01-19,,,1.4134,1.2158,,,,
707,2009-01-20,1.0778,1.3200,1.3718,1.2140,,,,
708,2009-01-21,1.0800,,1.4141,1.2600,,,,
709,2009-01-22,1.0800,,1.4997,1.2000,,,,
710,2009-02-01,1.0821,1.3564,1.5242,1.1382,,,,
711,2009-02-02,1.0200,1.3246,1.4693,1.1589,,,,
712,2009-02-03,1.0863,1.3733,1.4572,1.2031,,,,
713,2009-02-04,0.9933,1.1880,1.4329,1.1958,,,,
714,2009-02-05,1.0009,1.4000,1.4349,1.2106,,,,
715,2009-02-06,1.0430,1.3200,1.4660,1.2422,,,,
716,2009-02-09,1.0593,1.3568,1.4641,1.2462,,,,
717,2009-02-10,1.1400,1.3355,1.4748,1.2591,,,,
718,2009-02-11,1.1448,1.3467,1.4775,1.2916,,,,
719,2009-02-12,1.1974,1.3931,1.4958,1.3171,,,,
720,2009-02-13,1.2583,1.4922,1.6401,1.3008,,,,
721,2009-02-16,1.3152,1.5411,1.5785,1.3605,,,,
722,2009-02-17,1.2887,1.4034,1.6574,1.4420,,,,
723,2009-02-18,1.2668,1.5338,1.6656,1.4146,,,,
724,2009-02-19,1.2550,1.5322,1.6764,1.4789,,,,
725,2009-02-20,1.3427,1.5159,1.6422,1.4697,,,,
726,2009-02-23,1.3386,1.5403,1.6402,1.4560,,,,
727,2009-02-24,1.3600,1.5175,1.6308,1.4565,,,,
728,2009-02-25,1.1486,1.4442,1.5949,1.3821,,,,
729,2009-02-26,1.3200,1.4526,1.6022,1.4031,,,,
730,2009-02-27,1.2300,1.5284,1.6291,1.3965,,,,
731,2009-03-02,1.2040,1.4742,1.6219,1.3990,,,,
732,2009-03-03,1.3507,1.4215,1.5859,1.4175,,,,
733,2009-03-04,1.3328,1.4732,1.6296,1.3936,,,,
734,2009-03-05,1.3040,1.4624,1.6041,1.4002,,,,
735,2009-03-09,1.2368,1.4046,1.5593,1.3734,,,,
736,2009-03-10,1.1923,1.3848,1.5220,1.3634,,,,
737,2009-03-11,1.2960,1.3613,1.5297,1.4020,,,,
738,2009-03-12,1.1250,1.3724,1.5053,1.3791,,,,
739,2009-03-13,1.0622,1.3577,1.5312,1.3923,,,,
740,2009-03-16,1.2295,1.3138,1.5112,1.3861,,,,
741,2009-03-17,1.2600,1.3212,1.4996,1.3860,,,,
742,2009-03-18,1.3080,1.3005,1.4887,1.3694,,,,
743,2009-03-19,,1.3512,1.4855,1.3697,,,,
744,2009-03-20,1.2240,1.3879,1.5092,1.3738,,,,
745,2009-03-23,1.2325,1.3159,1.5051,1.3807,,,,
746,2009-03-24,1.1805,1.4119,1.5004,1.3620,,,,
747,2009-03-25,1.2804,1.3499,1.4916,1.3760,,,,
748,2009-03-26,1.2913,1.3093,1.4944,1.3626,,,,
749,2009-03-27,1.3003,1.3236,1.5069,1.3576,,,,
750,2009-03-30,1.3066,1.3931,1.4898,1.3758,,,,
751,2009-03-31,1.2262,1.3739,1.4906,1.3615,,,,
752,2009-04-01,1.2235,1.4093,1.4768,1.3553,,,,
753,2009-04-02,1.1640,1.3906,1.5075,1.3676,,,,
754,2009-04-03,1.0800,1.3534,1.5136,1.3787,,,,
755,2009-04-07,1.1694,1.3029,1.4677,1.3613,,,,
756,2009-04-08,1.0385,1.3653,1.4824,1.3696,,,,
757,2009-04-09,1.1040,1.3692,1.4751,1.3577,,,,
758,2009-04-10,1.2120,1.3200,1.4617,1.4019,,,,
759,2009-04-13,1.2386,1.3332,1.4727,1.3959,,,,
760,2009-04-14,1.2653,1.3360,1.4573,1.3730,,,,
761,2009-04-15,1.1761,1.3212,1.4698,1.3789,,,,
762,2009-04-16,1.2370,1.4287,1.4591,1.3967,,,,
763,2009-04-17,1.2470,1.4239,1.4444,1.3894,,,,
764,2009-04-20,1.2100,1.3708,1.4475,1.3828,,,,
765,2009-04-21,1.1693,1.3211,1.4218,1.3708,,,,
766,2009-04-22,1.2262,1.3016,1.4183,1.3536,,,,
767,2009-04-23,1.2000,1.3180,1.4363,1.4186,,,,
768,2009-04-24,1.2282,1.4147,1.4489,1.3735,,,,
769,2009-04-27,1.4040,1.3419,1.4389,1.3901,,,,
770,2009-04-28,1.1500,1.3196,1.4443,1.3504,,,,
771,2009-04-29,1.1500,1.4205,1.4188,1.3500,,,,
772,2009-04-30,1.2000,1.4257,1.4543,1.4040,,,,
773,2009-05-04,1.2138,1.3908,1.4360,1.3804,,,,
774,2009-05-05,1.3186,1.3314,1.4447,1.3777,,,,
775,2009-05-06,,1.3628,1.4426,1.3264,,,,
776,2009-05-07,1.2240,1.3143,1.4451,1.3200,,,,
777,2009-05-08,,1.3597,1.4346,1.3157,,,,
778,2009-05-11,1.3080,1.3771,1.4281,1.3610,,,,
779,2009-05-12,1.0600,1.3736,1.4258,1.3627,,,,
780,2009-05-13,1.2676,1.3633,1.4049,1.3297,,,,
781,2009-05-14,1.0800,1.3252,1.3962,1.3693,,,,
782,2009-05-18,1.1635,1.4117,1.4234,1.3235,,,,
783,2009-05-19,1.1880,1.3433,1.4186,1.3270,,,,
784,2009-05-20,1.1400,1.3558,1.4308,1.2783,,,,
785,2009-05-21,1.0980,1.3407,1.4402,1.3536,,,,
786,2009-05-22,1.1400,1.3970,1.4406,1.2836,,,,
787,2009-05-25,1.1743,1.4005,1.4562,1.3443,,,,
788,2009-05-26,1.1400,1.4500,1.4619,1.3223,,,,
789,2009-05-27,1.1400,1.4511,1.4586,1.3291,,,,
790,2009-05-31,1.2807,1.3879,1.4507,1.3164,,,,
791,2009-06-01,1.2076,1.3844,1.4541,1.3207,,,,
792,2009-06-02,1.1949,1.3717,1.4378,1.3522,,,,
793,2009-06-04,1.1981,1.3583,1.4561,1.3444,,,,
794,2009-06-05,1.2700,1.3526,1.4422,1.3265,,,,
795,2009-06-08,1.1922,1.4121,1.4387,1.3368,,,,
796,2009-06-09,1.2027,1.4565,1.4422,1.3542,,,,
797,2009-06-10,1.1941,1.3355,1.4596,1.3519,,,,
798,2009-06-11,1.2135,1.4134,1.4651,1.3674,,,,
799,2009-06-12,1.2445,1.4326,1.4953,1.3712,,,,
800,2009-06-15,1.1529,1.5231,1.5212,1.3604,,,,
801,2009-06-16,1.1659,,1.4963,1.3499,,,,
802,2009-06-17,1.1854,1.5000,1.5137,1.3838,,,,
803,2009-06-18,1.3200,1.3440,1.5355,1.4195,,,,
804,2009-06-19,1.1760,1.3540,1.6003,1.3912,,,,
805,2009-06-22,1.2951,1.4649,1.6152,1.4258,,,,
806,2009-06-23,1.1880,1.4256,1.6166,1.4409,,,,
807,2009-06-24,1.2766,1.4373,1.6055,1.4370,,,,
808,2009-06-25,1.2900,1.4640,1.6129,1.4426,,,,
809,2009-06-26,1.4640,1.4547,1.6317,1.5091,,,,
810,2009-06-29,1.4400,1.4640,1.6536,1.4584,,,,
811,2009-06-30,1.2600,1.4400,1.6280,1.4532,,,,
812,2009-07-01,1.3095,1.5065,1.6638,1.4049,,,,
813,2009-07-02,1.3364,1.5120,1.6627,1.4330,,,,
814,2009-07-03,1.3325,1.6215,1.6434,1.4693,,,,
815,2009-07-06,1.3276,1.6232,1.6629,1.4333,,,,
816,2009-07-07,1.3819,,1.6707,1.4782,,,,
817,2009-07-08,1.4096,1.5702,1.6899,1.5531,,,,
818,2009-07-09,1.5000,1.6164,1.7553,1.5699,,,,
819,2009-07-10,1.5182,1.6681,1.7750,1.5956,,,,
820,2009-07-13,1.5802,1.8000,1.9396,1.6203,,,,
821,2009-07-14,1.5277,1.8704,1.9974,1.6745,,,,
822,2009-07-15,1.5561,1.8162,1.9724,1.7252,,,,
823,2009-07-16,1.6408,1.8371,2.1348,1.7535,,,,
824,2009-07-17,1.6936,1.8440,2.1174,1.7974,,,,
825,2009-07-20,1.8692,2.0262,2.2708,1.8755,,,,
826,2009-07-21,,2.0829,2.2452,1.9890,,,,
827,2009-07-22,1.8000,2.0827,2.3729,1.9261,,,,
828,2009-07-23,1.6976,2.0946,2.2312,1.9821,,,,
829,2009-07-24,1.8052,2.1625,2.2903,1.9473,,,,
830,2009-07-27,1.7802,2.0414,2.2193,1.8686,,,,
831,2009-07-30,,2.0750,2.2361,1.9701,,,,
832,2009-07-31,1.8000,2.0178,2.2424,1.8893,,,,
833,2009-08-03,1.8657,2.1673,2.2500,2.0160,,,,
834,2009-08-04,1.8000,2.0697,2.1809,2.0290,,,,
835,2009-08-05,1.9295,2.0700,2.2314,1.9460,,,,
836,2009-08-06,2.1044,2.0786,2.1393,2.0167,,,,
837,2009-08-07,2.1000,2.0161,2.1342,2.0355,,,,
838,2009-08-10,1.9165,2.0958,2.1910,2.0509,,,,
839,2009-08-11,2.0400,2.1058,2.2244,2.0097,,,,
840,2009-08-12,2.1000,2.1278,2.2105,2.0716,,,,
841,2009-08-13,1.8200,2.0478,2.3709,1.9921,,,,
842,2009-08-14,1.8600,2.0116,2.1844,2.0076,,,,
843,2009-08-17,1.8176,2.0334,2.2349,2.0274,,,,
844,2009-08-18,1.8814,1.9817,2.1993,2.0155,,,,
845,2009-08-19,1.9180,1.9401,2.2097,1.9625,,,,
846,2009-08-20,1.7777,1.9509,2.1796,1.9732,,,,
847,2009-08-21,1.7933,1.9407,2.1304,1.9598,,,,
848,2009-08-24,1.7190,1.9622,2.0900,1.8921,,,,
849,2009-08-25,1.7008,1.9800,2.0545,1.9783,,,,
850,2009-08-26,1.8129,1.9495,2.0827,1.9393,,,,
851,2009-08-27,1.7500,2.0066,2.0859,1.9784,,,,
852,2009-08-28,1.7500,1.9815,2.0627,2.0349,,,,
853,2009-08-31,1.7500,2.0597,2.0910,1.9589,,,,
854,2009-09-01,1.7500,2.0005,2.1047,1.9957,,,,
855,2009-09-02,1.7443,2.0464,2.1500,1.9956,,,,
856,2009-09-03,1.7862,1.9966,2.0803,2.0028,,,,
857,2009-09-04,1.7500,2.0033,2.0019,1.9988,,,,
858,2009-09-07,,2.0024,2.0885,2.0072,,,,
859,2009-09-08,,1.9945,2.0831,1.9936,,,,
860,2009-09-09,1.8600,1.9806,2.0596,1.9466,,,,
861,2009-09-10,1.8000,1.9900,2.0621,1.8952,,,,
862,2009-09-11,,1.8510,2.0819,1.9203,,,,
863,2009-09-14,1.9200,1.9637,2.0865,1.9583,,,,
864,2009-09-15,1.8600,1.9572,2.1020,1.9642,,,,
865,2009-09-16,1.6988,1.8889,2.0619,1.9283,,,,
866,2009-09-17,1.6800,2.0114,2.1614,1.9556,,,,
867,2009-09-18,1.6800,2.0700,2.1275,1.9405,,,,
868,2009-09-21,1.8960,2.0343,2.2145,1.9658,,,,
869,2009-09-22,1.9800,2.0358,2.2459,1.9985,,,,
870,2009-09-23,,1.9800,2.3919,2.0395,,,,
871,2009-09-24,,2.0114,2.2631,2.0443,,,,
872,2009-09-25,,,2.4107,2.0762,,,,
873,2009-09-27,,2.0838,2.6000,2.1297,,,,
874,2009-09-28,,2.2200,2.5738,2.3064,,,,
875,2009-09-29,,,2.5627,2.2085,,,,
876,2009-09-30,,,,1.9527,,,,
877,2009-10-09,,2.4800,2.3641,2.0143,,,,
878,2009-10-10,1.9200,2.1044,2.3280,1.9778,,,,
879,2009-10-12,1.9200,2.1083,2.4521,2.0357,,,,
880,2009-10-13,1.8333,2.0923,2.3516,2.0421,,,,
881,2009-10-14,1.8996,2.1221,2.3441,2.0403,,,,
882,2009-10-15,,2.0767,2.2916,2.0822,,,,
883,2009-10-16,1.9800,2.0535,2.2710,2.0762,,,,
884,2009-10-19,1.9200,1.9713,2.1958,2.1116,,,,
885,2009-10-20,2.0400,1.9116,2.3128,2.1524,,,,
886,2009-10-21,1.9532,2.0335,2.3185,2.1812,,,,
887,2009-10-22,1.9800,2.1084,2.3192,2.2281,,,,
888,2009-10-23,1.9660,2.0836,2.2693,2.2302,,,,
889,2009-10-26,1.9200,1.9660,2.2547,2.2105,,,,
890,2009-10-27,1.9450,2.0662,2.3012,2.1767,,,,
891,2009-10-28,,2.0769,2.3510,2.2265,,,,
892,2009-10-29,,2.0758,2.3559,2.2145,,,,
893,2009-10-30,,2.0756,2.3781,2.2676,,,,
894,2009-11-02,1.8960,1.9950,2.3134,2.2187,,,,
895,2009-11-03,1.8980,2.0870,2.3264,2.1682,,,,
896,2009-11-04,1.8917,2.1038,2.3546,2.1219,,,,
897,2009-11-05,2.0000,2.0428,2.3367,2.1469,,,,
898,2009-11-06,2.2200,2.1042,2.1989,2.3397,,,,
899,2009-11-09,,2.0562,2.2848,2.1024,,,,
900,2009-11-10,1.9440,2.0822,2.3307,2.0783,,,,
901,2009-11-11,1.9200,2.0149,2.3135,2.1624,,,,
902,2009-11-12,2.0040,1.9490,2.3883,2.0805,,,,
903,2009-11-13,2.0400,1.9707,2.3326,2.1215,,,,
904,2009-11-16,,2.0148,2.3644,2.1005,,,,
905,2009-11-17,,2.1093,2.3544,2.1078,,,,
906,2009-11-18,,2.0710,2.3450,2.1397,,,,
907,2009-11-19,,2.1096,2.3429,2.1267,,,,
908,2009-11-20,,2.0095,2.3321,2.1300,,,,
909,2009-11-23,1.9800,2.1855,2.3680,2.1371,,,,
910,2009-11-24,,2.2431,2.4354,2.1568,,,,
911,2009-11-25,2.0400,2.2108,2.3587,2.1531,,,,
912,2009-11-26,,2.1909,2.4336,2.2261,,,,
913,2009-11-27,,2.2476,2.4560,2.1399,,,,
914,2009-11-30,,2.2457,2.4269,2.1574,,,,
915,2009-12-01,1.8050,2.0280,2.4155,2.1201,,,,
916,2009-12-02,2.0400,2.2385,2.3262,2.1833,,,,
917,2009-12-03,1.9800,2.1666,2.3700,2.1507,,,,
918,2009-12-04,1.9800,2.1586,2.4292,2.1694,,,,
919,2009-12-07,1.9690,2.2312,2.4756,2.2004,,,,
920,2009-12-08,1.9340,2.2139,2.5757,2.2083,,,,
921,2009-12-09,1.9000,2.2340,2.4812,2.2319,,,,
922,2009-12-10,1.9709,,2.4462,2.1956,,,,
923,2009-12-11,1.9000,,2.4280,2.2223,,,,
924,2009-12-14,2.0400,2.2400,2.4501,2.2084,,,,
925,2009-12-15,,2.2720,2.4287,2.2619,,,,
926,2009-12-16,,2.1900,2.4433,2.2630,,,,
927,2009-12-17,1.8600,2.1900,2.4674,2.1664,,,,
928,2009-12-18,2.0640,2.1840,2.4605,2.2957,,,,
929,2009-12-21,,2.1600,2.4334,2.2765,,,,
930,2009-12-22,,2.2572,2.5164,2.2728,,,,
931,2009-12-23,2.1600,2.2113,2.4271,2.2942,,,,
932,2009-12-24,2.0800,2.1627,2.4411,2.3045,,,,
933,2009-12-25,2.1000,2.1686,2.3893,2.2742,,,,
934,2009-12-28,,2.1072,2.4111,2.3036,,,,
935,2009-12-29,,2.1200,2.3740,2.2286,,,,
936,2009-12-30,,2.2200,2.3534,2.3619,,,,
937,2009-12-31,,,2.3022,2.3280,,,,
938,2010-01-04,1.9782,2.1704,2.3511,2.1695,,,,
939,2010-01-05,2.0400,2.1139,2.3322,2.1900,,,,
940,2010-01-06,1.9340,2.1430,2.2820,2.1353,,,,
941,2010-01-07,1.9500,2.0779,2.3038,2.1327,,,,
942,2010-01-08,,2.0947,2.2359,2.1324,,,,
943,2010-01-11,1.9500,2.0492,2.2060,2.1060,,,,
944,2010-01-12,2.0667,1.9579,2.1872,2.0980,,,,
945,2010-01-13,,2.0520,2.2297,2.0949,,,,
946,2010-01-14,,2.0358,2.3882,2.1344,,,,
947,2010-01-15,1.8143,2.0505,2.4419,2.1639,,,,
948,2010-01-18,1.9410,2.0988,2.3623,2.1835,,,,
949,2010-01-19,2.0880,2.0496,2.4229,2.2214,,,,
950,2010-01-20,1.9700,2.0977,2.4931,2.2772,,,,
951,2010-01-21,2.0900,2.2356,3.3058,2.3736,,,,
952,2010-01-22,2.0400,2.1892,3.6181,2.4830,,,,
953,2010-01-25,2.1300,2.4723,3.4944,2.6628,,,,
954,2010-01-26,,2.7292,3.4452,2.7032,,,,
955,2010-01-27,1.9000,2.8217,3.3069,2.7350,,,,
956,2010-01-28,1.8500,2.5767,3.1522,2.7167,,,,
957,2010-01-29,,2.3769,3.0332,2.3276,,,,
958,2010-02-01,2.1588,2.3223,3.0773,2.4508,,,,
959,2010-02-02,2.2046,2.4871,3.3723,2.5579,,,,
960,2010-02-03,2.2800,2.5129,3.3425,2.6850,,,,
961,2010-02-04,2.2543,2.6589,3.5047,2.8547,,,,
962,2010-02-05,2.5800,2.5587,3.5995,2.7549,,,,
963,2010-02-08,2.2629,2.6889,4.0385,2.7742,,,,
964,2010-02-09,,2.6933,3.8486,2.8590,,,,
965,2010-02-10,,2.8600,3.6171,3.2163,,,,
966,2010-02-11,,,8.8888,2.8800,,,,
967,2010-02-20,2.0000,2.7034,3.8392,2.9141,,,,
968,2010-02-21,2.3733,2.7992,3.6665,3.2324,,,,
969,2010-02-22,2.2364,2.8481,3.9273,3.1068,,,,
970,2010-02-23,2.2200,2.9439,3.7262,3.3996,,,,
971,2010-02-24,2.5708,3.0462,3.7677,3.2599,,,,
972,2010-02-25,2.2200,2.8485,3.6969,3.2882,,,,
973,2010-02-26,2.2200,2.5614,3.7300,3.7064,,,,
974,2010-03-01,2.1806,2.8036,3.6552,2.9744,,,,
975,2010-03-02,2.1954,2.8177,3.6529,2.9579,,,,
976,2010-03-03,2.1214,2.8702,3.6420,3.1437,,,,
977,2010-03-04,2.1680,2.8307,3.6172,3.2615,,,,
978,2010-03-05,2.2556,2.7518,3.6321,3.2233,,,,
979,2010-03-08,2.2629,2.6654,3.6002,3.1570,,,,
980,2010-03-09,2.1840,2.7046,3.6313,3.0349,,,,
981,2010-03-10,2.1700,2.6705,3.4841,2.8804,,,,
982,2010-03-11,2.1200,2.5859,3.4342,2.7701,,,,
983,2010-03-12,2.2089,2.4742,3.4012,3.1054,,,,
984,2010-03-15,2.2200,2.5848,3.6394,3.0115,,,,
985,2010-03-16,2.6400,2.7873,3.3533,2.9256,,,,
986,2010-03-17,2.1872,2.7231,3.3405,3.0336,,,,
987,2010-03-18,2.3736,2.7764,3.3103,3.1353,,,,
988,2010-03-19,2.6486,2.6540,3.4655,2.9498,,,,
989,2010-03-22,2.6700,2.6906,3.2410,3.0200,,,,
990,2010-03-23,2.6560,2.5621,3.2253,2.9993,,,,
991,2010-03-24,2.9743,2.4020,3.3538,3.1588,,,,
992,2010-03-25,2.7600,2.4759,3.5745,2.9063,,,,
993,2010-03-26,2.5050,2.4115,3.7581,2.8986,,,,
994,2010-03-29,2.5680,2.7661,3.5052,2.8844,,,,
995,2010-03-30,2.6700,2.8882,3.4872,2.7843,,,,
996,2010-03-31,2.1847,3.0160,3.8463,2.7308,,,,
997,2010-04-01,2.5516,2.6408,3.3143,2.7976,,,,
998,2010-04-02,2.1600,2.5554,3.3108,2.6633,,,,
999,2010-04-06,2.2500,2.7449,3.0815,2.9188,,,,
1000,2010-04-07,2.1496,2.6642,3.3003,2.9179,,,,
1001,2010-04-08,2.6384,2.7897,3.4058,2.9379,,,,
1002,2010-04-09,,2.5552,3.3488,2.8996,,,,
1003,2010-04-12,2.7000,2.5910,3.2965,3.0045,,,,
1004,2010-04-13,2.3400,2.6382,3.2991,3.0128,,,,
1005,2010-04-14,2.2800,2.5409,3.4003,3.0841,,,,
1006,2010-04-15,2.5800,2.6091,3.3274,2.9284,,,,
1007,2010-04-16,2.5200,2.6376,3.3378,2.8797,,,,
1008,2010-04-19,2.5200,2.4815,3.2337,2.9188,,,,
1009,2010-04-20,2.5200,2.5564,3.3161,2.8627,,,,
1010,2010-04-21,,2.6558,3.1519,2.6612,,,,
1011,2010-04-22,2.2299,2.6625,3.1220,2.6842,,,,
1012,2010-04-23,2.5200,2.6059,3.1411,2.7436,,,,
1013,2010-04-26,2.2800,2.5802,3.1236,2.9489,,,,
1014,2010-04-27,2.4000,2.6035,3.0592,2.4379,,,,
1015,2010-04-28,2.1750,2.5620,2.9370,2.4967,,,,
1016,2010-04-29,2.1000,2.4972,3.0227,2.6985,,,,
1017,2010-04-30,,,3.1409,2.7000,,,,
1018,2010-05-04,2.0842,2.7865,3.0672,2.6442,,,,
1019,2010-05-05,2.1710,2.7111,2.9772,2.7245,,,,
1020,2010-05-06,2.6400,2.6636,3.0939,2.7774,,,,
1021,2010-05-07,2.1436,2.6595,3.0225,2.7441,,,,
1022,2010-05-10,2.0500,2.6072,3.0450,2.8786,,,,
1023,2010-05-11,2.5800,2.6415,3.0567,2.7383,,,,
1024,2010-05-12,2.4600,2.6433,3.0901,2.7691,,,,
1025,2010-05-13,2.1000,2.6330,3.0946,2.8806,,,,
1026,2010-05-14,,2.5594,3.0270,2.6484,,,,
